year,T,PV,Wind,Y
2011,7411,0,0.1871,3
2011,7412,0,0.181,3
2011,7413,0,0.1795,3
2011,7414,0,0.175,3
2011,7415,0,0.1651,3
2011,7416,0,0.1539,3
2011,7417,0,0.1501,3
2011,7418,0,0.1512,3
2011,7419,0,0.1515,3
2011,7420,0,0.1457,3
2011,7421,0,0.1419,3
2011,7422,0,0.1417,3
2011,7423,0,0.1379,3
2011,7424,0,0.1297,3
2011,7425,0.046,0.1247,3
2011,7426,0.161,0.1204,3
2011,7427,0.288,0.1241,3
2011,7428,0.369,0.1328,3
2011,7429,0.393,0.1372,3
2011,7430,0.359,0.1365,3
2011,7431,0.271,0.1336,3
2011,7432,0.149,0.1341,3
2011,7433,0.017,0.1441,3
2011,7434,0,0.1569,3
2011,7435,0,0.1657,3
2011,7436,0,0.1711,3
2011,7437,0,0.1705,3
2011,7438,0,0.1686,3
2011,7439,0,0.1681,3
2011,7440,0,0.1679,3
2011,7441,0,0.1675,3
2011,7442,0,0.1667,3
2011,7443,0,0.1625,3
2011,7444,0,0.1554,3
2011,7445,0,0.1419,3
2011,7446,0,0.1264,3
2011,7447,0,0.1173,3
2011,7448,0,0.1101,3
2011,7449,0.027,0.1029,3
2011,7450,0.092,0.0951,3
2011,7451,0.167,0.0918,3
2011,7452,0.227,0.0945,3
2011,7453,0.249,0.0989,3
2011,7454,0.232,0.1039,3
2011,7455,0.172,0.106,3
2011,7456,0.089,0.1164,3
2011,7457,0.008,0.1433,3
2011,7458,0,0.1702,3
2011,7459,0,0.1934,3
2011,7460,0,0.2093,3
2011,7461,0,0.2132,3
2011,7462,0,0.2146,3
2011,7463,0,0.2152,3
2011,7464,0,0.2173,3
2011,7465,0,0.2199,3
2011,7466,0,0.2236,3
2011,7467,0,0.2219,3
2011,7468,0,0.2127,3
2011,7469,0,0.2065,3
2011,7470,0,0.2085,3
2011,7471,0,0.2107,3
2011,7472,0,0.2144,3
2011,7473,0.01,0.2191,3
2011,7474,0.045,0.2107,3
2011,7475,0.081,0.2115,3
2011,7476,0.105,0.2377,3
2011,7477,0.11,0.2586,3
2011,7478,0.089,0.2542,3
2011,7479,0.056,0.2468,3
2011,7480,0.024,0.2414,3
2011,7481,0.001,0.2575,3
2011,7482,0,0.2617,3
2011,7483,0,0.2558,3
2011,7484,0,0.25,3
2011,7485,0,0.246,3
2011,7486,0,0.2485,3
2011,7487,0,0.2583,3
2011,7488,0,0.2584,3
2011,7489,0,0.2588,3
2011,7490,0,0.2616,3
2011,7491,0,0.2559,3
2011,7492,0,0.2604,3
2011,7493,0,0.2687,3
2011,7494,0,0.2807,3
2011,7495,0,0.2996,3
2011,7496,0,0.2995,3
2011,7497,0.018,0.2942,3
2011,7498,0.076,0.2774,3
2011,7499,0.143,0.2746,3
2011,7500,0.192,0.3081,3
2011,7501,0.208,0.3406,3
2011,7502,0.178,0.3479,3
2011,7503,0.11,0.3484,3
2011,7504,0.039,0.3741,3
2011,7505,0.002,0.4165,3
2011,7506,0,0.4326,3
2011,7507,0,0.4403,3
2011,7508,0,0.4509,3
2011,7509,0,0.4602,3
2011,7510,0,0.4403,3
2011,7511,0,0.405,3
2011,7512,0,0.3701,3
2011,7513,0,0.3436,3
2011,7514,0,0.3149,3
2011,7515,0,0.2944,3
2011,7516,0,0.2792,3
2011,7517,0,0.2551,3
2011,7518,0,0.2454,3
2011,7519,0,0.2492,3
2011,7520,0,0.2534,3
2011,7521,0.026,0.2461,3
2011,7522,0.097,0.1999,3
2011,7523,0.176,0.1656,3
2011,7524,0.236,0.1601,3
2011,7525,0.253,0.164,3
2011,7526,0.236,0.1586,3
2011,7527,0.183,0.1543,3
2011,7528,0.092,0.169,3
2011,7529,0.004,0.2079,3
2011,7530,0,0.2383,3
2011,7531,0,0.2546,3
2011,7532,0,0.2665,3
2011,7533,0,0.2776,3
2011,7534,0,0.2867,3
2011,7535,0,0.2962,3
2011,7536,0,0.3015,3
2011,7537,0,0.3165,3
2011,7538,0,0.3375,3
2011,7539,0,0.3613,3
2011,7540,0,0.3738,3
2011,7541,0,0.3914,3
2011,7542,0,0.4137,3
2011,7543,0,0.4464,3
2011,7544,0,0.4847,3
2011,7545,0.011,0.5124,3
2011,7546,0.044,0.5412,3
2011,7547,0.081,0.563,3
2011,7548,0.104,0.5704,3
2011,7549,0.106,0.5672,3
2011,7550,0.082,0.5563,3
2011,7551,0.047,0.5477,3
2011,7552,0.015,0.5499,3
2011,7553,0,0.5641,3
2011,7554,0,0.5718,3
2011,7555,0,0.5728,3
2011,7556,0,0.5685,3
2011,7557,0,0.5565,3
2011,7558,0,0.534,3
2011,7559,0,0.4927,3
2011,7560,0,0.4593,3
2011,7561,0,0.4341,3
2011,7562,0,0.4184,3
2011,7563,0,0.4088,3
2011,7564,0,0.403,3
2011,7565,0,0.3939,3
2011,7566,0,0.382,3
2011,7567,0,0.3604,3
2011,7568,0,0.3393,3
2011,7569,0.037,0.3109,3
2011,7570,0.136,0.2671,3
2011,7571,0.236,0.2288,3
2011,7572,0.299,0.2134,3
2011,7573,0.315,0.1899,3
2011,7574,0.271,0.1453,3
2011,7575,0.175,0.118,3
2011,7576,0.07,0.1155,3
2011,7577,0.002,0.1225,3
2011,7578,0,0.1332,3
2011,7579,0,0.1399,3
2011,7580,0,0.1475,3
2011,7581,0,0.1584,3
2011,7582,0,0.1675,3
2011,7583,0,0.1728,3
2011,7584,0,0.1761,3
2011,7585,0,0.1787,3
2011,7586,0,0.1767,3
2011,7587,0,0.1761,3
2011,7588,0,0.1754,3
2011,7589,0,0.1854,3
2011,7590,0,0.2019,3
2011,7591,0,0.2229,3
2011,7592,0,0.2448,3
2011,7593,0.025,0.2556,3
2011,7594,0.091,0.2525,3
2011,7595,0.18,0.2433,3
2011,7596,0.245,0.2412,3
2011,7597,0.263,0.2462,3
2011,7598,0.236,0.2463,3
2011,7599,0.163,0.2425,3
2011,7600,0.07,0.2674,3
2011,7601,0.002,0.3098,3
2011,7602,0,0.3264,3
2011,7603,0,0.3242,3
2011,7604,0,0.3191,3
2011,7605,0,0.3054,3
2011,7606,0,0.2971,3
2011,7607,0,0.2919,3
2011,7608,0,0.284,3
2011,7609,0,0.269,3
2011,7610,0,0.2519,3
2011,7611,0,0.2436,3
2011,7612,0,0.2301,3
2011,7613,0,0.2292,3
2011,7614,0,0.228,3
2011,7615,0,0.2258,3
2011,7616,0,0.2449,3
2011,7617,0.007,0.2571,3
2011,7618,0.041,0.2499,3
2011,7619,0.089,0.2552,3
2011,7620,0.133,0.259,3
2011,7621,0.146,0.2601,3
2011,7622,0.122,0.2525,3
2011,7623,0.071,0.2359,3
2011,7624,0.022,0.233,3
2011,7625,0,0.2615,3
2011,7626,0,0.2798,3
2011,7627,0,0.283,3
2011,7628,0,0.2844,3
2011,7629,0,0.2874,3
2011,7630,0,0.2802,3
2011,7631,0,0.2663,3
2011,7632,0,0.2563,3
2011,7633,0,0.2443,3
2011,7634,0,0.2321,3
2011,7635,0,0.2246,3
2011,7636,0,0.2208,3
2011,7637,0,0.2227,3
2011,7638,0,0.2251,3
2011,7639,0,0.2229,3
2011,7640,0,0.2306,3
2011,7641,0.015,0.2273,3
2011,7642,0.058,0.2104,3
2011,7643,0.132,0.2144,3
2011,7644,0.21,0.2285,3
2011,7645,0.24,0.2295,3
2011,7646,0.228,0.2262,3
2011,7647,0.171,0.2182,3
2011,7648,0.077,0.2198,3
2011,7649,0.002,0.2465,3
2011,7650,0,0.2631,3
2011,7651,0,0.2688,3
2011,7652,0,0.2704,3
2011,7653,0,0.2647,3
2011,7654,0,0.2653,3
2011,7655,0,0.2649,3
2011,7656,0,0.2627,3
2011,7657,0,0.2603,3
2011,7658,0,0.2584,3
2011,7659,0,0.2467,3
2011,7660,0,0.235,3
2011,7661,0,0.2247,3
2011,7662,0,0.2126,3
2011,7663,0,0.2028,3
2011,7664,0,0.1914,3
2011,7665,0.01,0.1803,3
2011,7666,0.048,0.1684,3
2011,7667,0.092,0.1574,3
2011,7668,0.129,0.1431,3
2011,7669,0.14,0.1303,3
2011,7670,0.121,0.1198,3
2011,7671,0.079,0.1126,3
2011,7672,0.027,0.1193,3
2011,7673,0,0.1385,3
2011,7674,0,0.1527,3
2011,7675,0,0.1625,3
2011,7676,0,0.1726,3
2011,7677,0,0.1795,3
2011,7678,0,0.1862,3
2011,7679,0,0.1872,3
2011,7680,0,0.1809,3
2011,7681,0,0.1848,3
2011,7682,0,0.1955,3
2011,7683,0,0.2084,3
2011,7684,0,0.2316,3
2011,7685,0,0.2522,3
2011,7686,0,0.2621,3
2011,7687,0,0.2644,3
2011,7688,0,0.2694,3
2011,7689,0.021,0.259,3
2011,7690,0.103,0.2305,3
2011,7691,0.186,0.2092,3
2011,7692,0.234,0.2189,3
2011,7693,0.235,0.2616,3
2011,7694,0.187,0.3311,3
2011,7695,0.112,0.4037,3
2011,7696,0.038,0.5022,3
2011,7697,0.002,0.5809,3
2011,7698,0,0.6472,3
2011,7699,0,0.6821,3
2011,7700,0,0.6971,3
2011,7701,0,0.7042,3
2011,7702,0,0.7045,3
2011,7703,0,0.6926,3
2011,7704,0,0.6866,3
2011,7705,0,0.6596,3
2011,7706,0,0.6331,3
2011,7707,0,0.6188,3
2011,7708,0,0.6043,3
2011,7709,0,0.5869,3
2011,7710,0,0.5675,3
2011,7711,0,0.5509,3
2011,7712,0,0.5404,3
2011,7713,0.012,0.5265,3
2011,7714,0.052,0.5086,3
2011,7715,0.103,0.4887,3
2011,7716,0.135,0.4869,3
2011,7717,0.143,0.4757,3
2011,7718,0.124,0.4539,3
2011,7719,0.078,0.435,3
2011,7720,0.028,0.4277,3
2011,7721,0,0.4201,3
2011,7722,0,0.3997,3
2011,7723,0,0.3867,3
2011,7724,0,0.3724,3
2011,7725,0,0.3566,3
2011,7726,0,0.3488,3
2011,7727,0,0.3448,3
2011,7728,0,0.3233,3
2011,7729,0,0.3098,3
2011,7730,0,0.297,3
2011,7731,0,0.2808,3
2011,7732,0,0.2655,3
2011,7733,0,0.2497,3
2011,7734,0,0.2436,3
2011,7735,0,0.2323,3
2011,7736,0,0.2226,3
2011,7737,0.015,0.2167,3
2011,7738,0.073,0.2047,3
2011,7739,0.156,0.1797,3
2011,7740,0.227,0.1678,3
2011,7741,0.248,0.1616,3
2011,7742,0.221,0.1453,3
2011,7743,0.148,0.1315,3
2011,7744,0.053,0.1498,3
2011,7745,0,0.1775,3
2011,7746,0,0.1949,3
2011,7747,0,0.2002,3
2011,7748,0,0.1949,3
2011,7749,0,0.1863,3
2011,7750,0,0.183,3
2011,7751,0,0.1806,3
2011,7752,0,0.1714,3
2011,7753,0,0.1606,3
2011,7754,0,0.1495,3
2011,7755,0,0.1494,3
2011,7756,0,0.1581,3
2011,7757,0,0.1635,3
2011,7758,0,0.1642,3
2011,7759,0,0.1609,3
2011,7760,0,0.1581,3
2011,7761,0.01,0.1513,3
2011,7762,0.053,0.1427,3
2011,7763,0.105,0.1335,3
2011,7764,0.146,0.1408,3
2011,7765,0.164,0.1474,3
2011,7766,0.157,0.1577,3
2011,7767,0.105,0.1573,3
2011,7768,0.034,0.1599,3
2011,7769,0,0.1724,3
2011,7770,0,0.1849,3
2011,7771,0,0.1882,3
2011,7772,0,0.19,3
2011,7773,0,0.1898,3
2011,7774,0,0.192,3
2011,7775,0,0.1959,3
2011,7776,0,0.2017,3
2011,7777,0,0.2114,3
2011,7778,0,0.218,3
2011,7779,0,0.2232,3
2011,7780,0,0.2249,3
2011,7781,0,0.2274,3
2011,7782,0,0.2163,3
2011,7783,0,0.2106,3
2011,7784,0,0.195,3
2011,7785,0.003,0.1839,3
2011,7786,0.028,0.1621,3
2011,7787,0.06,0.1323,3
2011,7788,0.091,0.1114,3
2011,7789,0.107,0.0972,3
2011,7790,0.094,0.0876,3
2011,7791,0.056,0.0849,3
2011,7792,0.016,0.0908,3
2011,7793,0,0.0987,3
2011,7794,0,0.0985,3
2011,7795,0,0.0986,3
2011,7796,0,0.1002,3
2011,7797,0,0.1026,3
2011,7798,0,0.0992,3
2011,7799,0,0.0968,3
2011,7800,0,0.093,3
2011,7801,0,0.0893,3
2011,7802,0,0.0849,3
2011,7803,0,0.0783,3
2011,7804,0,0.0747,3
2011,7805,0,0.0752,3
2011,7806,0,0.079,3
2011,7807,0,0.0842,3
2011,7808,0,0.091,3
2011,7809,0.005,0.1006,3
2011,7810,0.045,0.1049,3
2011,7811,0.101,0.1003,3
2011,7812,0.15,0.1037,3
2011,7813,0.177,0.1173,3
2011,7814,0.161,0.1317,3
2011,7815,0.11,0.149,3
2011,7816,0.038,0.1879,3
2011,7817,0,0.2404,3
2011,7818,0,0.2846,3
2011,7819,0,0.3191,3
2011,7820,0,0.3481,3
2011,7821,0,0.3737,3
2011,7822,0,0.3913,3
2011,7823,0,0.4103,3
2011,7824,0,0.428,3
2011,7825,0,0.4404,3
2011,7826,0,0.4575,3
2011,7827,0,0.5062,3
2011,7828,0,0.5335,3
2011,7829,0,0.5553,3
2011,7830,0,0.5752,3
2011,7831,0,0.5862,3
2011,7832,0,0.5858,3
2011,7833,0.007,0.5848,3
2011,7834,0.036,0.5848,3
2011,7835,0.072,0.5882,3
2011,7836,0.101,0.6005,3
2011,7837,0.108,0.6053,3
2011,7838,0.088,0.5916,3
2011,7839,0.053,0.5746,3
2011,7840,0.013,0.5432,3
2011,7841,0,0.5115,3
2011,7842,0,0.4741,3
2011,7843,0,0.4254,3
2011,7844,0,0.3647,3
2011,7845,0,0.3046,3
2011,7846,0,0.2621,3
2011,7847,0,0.2284,3
2011,7848,0,0.199,3
2011,7849,0,0.1874,3
2011,7850,0,0.1923,3
2011,7851,0,0.19,3
2011,7852,0,0.1882,3
2011,7853,0,0.1999,3
2011,7854,0,0.2499,3
2011,7855,0,0.3106,3
2011,7856,0,0.3997,3
2011,7857,0.006,0.4892,3
2011,7858,0.034,0.5586,3
2011,7859,0.073,0.6206,3
2011,7860,0.108,0.6837,3
2011,7861,0.127,0.7362,3
2011,7862,0.12,0.7806,3
2011,7863,0.077,0.8125,3
2011,7864,0.022,0.8373,3
2011,7865,0,0.8538,3
2011,7866,0,0.8638,3
2011,7867,0,0.8655,3
2011,7868,0,0.8574,3
2011,7869,0,0.8388,3
2011,7870,0,0.801,3
2011,7871,0,0.735,3
2011,7872,0,0.6991,3
2011,7873,0,0.6901,3
2011,7874,0,0.6569,3
2011,7875,0,0.6208,3
2011,7876,0,0.5771,3
2011,7877,0,0.5447,3
2011,7878,0,0.5483,3
2011,7879,0,0.5685,3
2011,7880,0,0.5999,3
2011,7881,0.019,0.6607,3
2011,7882,0.088,0.7104,3
2011,7883,0.164,0.7334,3
2011,7884,0.191,0.7502,3
2011,7885,0.184,0.7437,3
2011,7886,0.146,0.7192,3
2011,7887,0.08,0.688,3
2011,7888,0.019,0.6536,3
2011,7889,0,0.6354,3
2011,7890,0,0.6118,3
2011,7891,0,0.5808,3
2011,7892,0,0.5525,3
2011,7893,0,0.5266,3
2011,7894,0,0.5058,3
2011,7895,0,0.5012,3
2011,7896,0,0.5098,3
2011,7897,0,0.5076,3
2011,7898,0,0.5034,3
2011,7899,0,0.508,3
2011,7900,0,0.5567,3
2011,7901,0,0.6332,3
2011,7902,0,0.6991,3
2011,7903,0,0.7433,3
2011,7904,0,0.7758,3
2011,7905,0.002,0.7986,3
2011,7906,0.018,0.8119,3
2011,7907,0.041,0.8242,3
2011,7908,0.063,0.8469,3
2011,7909,0.075,0.8569,3
2011,7910,0.058,0.8577,3
2011,7911,0.029,0.851,3
2011,7912,0.007,0.8442,3
2011,7913,0,0.8439,3
2011,7914,0,0.8421,3
2011,7915,0,0.8508,3
2011,7916,0,0.8661,3
2011,7917,0,0.8796,3
2011,7918,0,0.8974,3
2011,7919,0,0.9153,3
2011,7920,0,0.9304,3
2011,7921,0,0.9379,3
2011,7922,0,0.9423,3
2011,7923,0,0.9448,3
2011,7924,0,0.9424,3
2011,7925,0,0.9379,3
2011,7926,0,0.9331,3
2011,7927,0,0.9284,3
2011,7928,0,0.915,3
2011,7929,0.008,0.8914,3
2011,7930,0.079,0.8588,3
2011,7931,0.192,0.8257,3
2011,7932,0.271,0.7943,3
2011,7933,0.292,0.7632,3
2011,7934,0.254,0.7163,3
2011,7935,0.167,0.6532,3
2011,7936,0.057,0.5903,3
2011,7937,0,0.5368,3
2011,7938,0,0.4834,3
2011,7939,0,0.4386,3
2011,7940,0,0.4036,3
2011,7941,0,0.3689,3
2011,7942,0,0.3478,3
2011,7943,0,0.3327,3
2011,7944,0,0.3268,3
2011,7945,0,0.3356,3
2011,7946,0,0.3406,3
2011,7947,0,0.3655,3
2011,7948,0,0.3996,3
2011,7949,0,0.4246,3
2011,7950,0,0.4553,3
2011,7951,0,0.4895,3
2011,7952,0,0.5153,3
2011,7953,0.01,0.5337,3
2011,7954,0.051,0.5426,3
2011,7955,0.121,0.5475,3
2011,7956,0.159,0.5766,3
2011,7957,0.171,0.6189,3
2011,7958,0.143,0.6557,3
2011,7959,0.076,0.684,3
2011,7960,0.019,0.7101,3
2011,7961,0,0.7276,3
2011,7962,0,0.7225,3
2011,7963,0,0.7059,3
2011,7964,0,0.6845,3
2011,7965,0,0.6646,3
2011,7966,0,0.664,3
2011,7967,0,0.6627,3
2011,7968,0,0.6662,3
2011,7969,0,0.6689,3
2011,7970,0,0.6904,3
2011,7971,0,0.7099,3
2011,7972,0,0.7179,3
2011,7973,0,0.7221,3
2011,7974,0,0.7323,3
2011,7975,0,0.7536,3
2011,7976,0,0.7859,3
2011,7977,0.003,0.8275,3
2011,7978,0.024,0.8366,3
2011,7979,0.052,0.8231,3
2011,7980,0.067,0.8033,3
2011,7981,0.063,0.7638,3
2011,7982,0.049,0.7298,3
2011,7983,0.028,0.6896,3
2011,7984,0.005,0.6477,3
2011,7985,0,0.6427,3
2011,7986,0,0.6519,3
2011,7987,0,0.6603,3
2011,7988,0,0.6779,3
2011,7989,0,0.6994,3
2011,7990,0,0.7106,3
2011,7991,0,0.7014,3
2011,7992,0,0.6818,3
2011,7993,0,0.6604,3
2011,7994,0,0.6341,3
2011,7995,0,0.5975,3
2011,7996,0,0.5439,3
2011,7997,0,0.4981,3
2011,7998,0,0.4658,3
2011,7999,0,0.4541,3
2011,8000,0,0.4538,3
2011,8001,0.004,0.4746,3
2011,8002,0.036,0.5248,3
2011,8003,0.091,0.5643,3
2011,8004,0.122,0.6028,3
2011,8005,0.112,0.6388,3
2011,8006,0.071,0.6808,3
2011,8007,0.026,0.7261,3
2011,8008,0.003,0.7637,3
2011,8009,0,0.7863,3
2011,8010,0,0.8087,3
2011,8011,0,0.8346,3
2011,8012,0,0.8629,3
2011,8013,0,0.8778,3
2011,8014,0,0.8872,3
2011,8015,0,0.8947,3
2011,8016,0,0.884,3
2011,8017,0,0.8453,3
2011,8018,0,0.7883,3
2011,8019,0,0.726,3
2011,8020,0,0.6986,3
2011,8021,0,0.6618,3
2011,8022,0,0.5989,3
2011,8023,0,0.5371,3
2011,8024,0,0.4779,3
2011,8025,0.008,0.4002,3
2011,8026,0.058,0.3386,3
2011,8027,0.118,0.2752,3
2011,8028,0.134,0.2423,3
2011,8029,0.105,0.2199,3
2011,8030,0.071,0.1907,3
2011,8031,0.034,0.1709,3
2011,8032,0.005,0.1625,3
2011,8033,0,0.1511,3
2011,8034,0,0.135,3
2011,8035,0,0.1236,3
2011,8036,0,0.1101,3
2011,8037,0,0.0969,3
2011,8038,0,0.0926,3
2011,8039,0,0.1041,3
2011,8040,0,0.1245,3
2011,8041,0,0.1487,3
2011,8042,0,0.1699,3
2011,8043,0,0.1945,3
2011,8044,0,0.225,3
2011,8045,0,0.2573,3
2011,8046,0,0.277,3
2011,8047,0,0.2954,3
2011,8048,0,0.3004,3
2011,8049,0.005,0.2953,3
2011,8050,0.025,0.2991,3
2011,8051,0.041,0.3177,3
2011,8052,0.057,0.349,3
2011,8053,0.064,0.4044,3
2011,8054,0.062,0.4602,3
2011,8055,0.047,0.5175,3
2011,8056,0.015,0.5873,3
2011,8057,0,0.6634,3
2011,8058,0,0.7111,3
2011,8059,0,0.7443,3
2011,8060,0,0.7727,3
2011,8061,0,0.7835,3
2011,8062,0,0.802,3
2011,8063,0,0.8253,3
2011,8064,0,0.8401,3
2011,8065,0,0.8472,3
2011,8066,0,0.8484,3
2011,8067,0,0.8385,3
2011,8068,0,0.8251,3
2011,8069,0,0.8186,3
2011,8070,0,0.8167,3
2011,8071,0,0.8074,3
2011,8072,0,0.7967,3
2011,8073,0.006,0.7805,3
2011,8074,0.062,0.7488,3
2011,8075,0.153,0.7151,3
2011,8076,0.217,0.6991,3
2011,8077,0.219,0.687,3
2011,8078,0.175,0.6722,3
2011,8079,0.102,0.6571,3
2011,8080,0.026,0.6596,3
2011,8081,0,0.6771,3
2011,8082,0,0.6879,3
2011,8083,0,0.6876,3
2011,8084,0,0.6868,3
2011,8085,0,0.6872,3
2011,8086,0,0.69,3
2011,8087,0,0.691,3
2011,8088,0,0.6907,3
2011,8089,0,0.6847,3
2011,8090,0,0.6754,3
2011,8091,0,0.6621,3
2011,8092,0,0.6402,3
2011,8093,0,0.6148,3
2011,8094,0,0.5806,3
2011,8095,0,0.5528,3
2011,8096,0,0.5272,3
2011,8097,0.001,0.5042,3
2011,8098,0.011,0.4712,3
2011,8099,0.026,0.4456,3
2011,8100,0.036,0.4368,3
2011,8101,0.04,0.4395,3
2011,8102,0.039,0.4458,3
2011,8103,0.027,0.4459,3
2011,8104,0.006,0.4364,3
2011,8105,0,0.4188,3
2011,8106,0,0.3989,3
2011,8107,0,0.395,3
2011,8108,0,0.3803,3
2011,8109,0,0.3746,3
2011,8110,0,0.3767,3
2011,8111,0,0.3789,3
2011,8112,0,0.386,3
2011,8113,0,0.4142,3
2011,8114,0,0.4359,3
2011,8115,0,0.4541,3
2011,8116,0,0.4507,3
2011,8117,0,0.4319,3
2011,8118,0,0.4146,3
2011,8119,0,0.4103,3
2011,8120,0,0.424,3
2011,8121,0.002,0.4384,3
2011,8122,0.029,0.4539,3
2011,8123,0.073,0.4564,3
2011,8124,0.099,0.4492,3
2011,8125,0.09,0.4387,3
2011,8126,0.061,0.4253,3
2011,8127,0.027,0.4021,3
2011,8128,0.003,0.3868,3
2011,8129,0,0.3944,3
2011,8130,0,0.3986,3
2011,8131,0,0.4181,3
2011,8132,0,0.4241,3
2011,8133,0,0.4335,3
2011,8134,0,0.4358,3
2011,8135,0,0.4429,3
2011,8136,0,0.4616,3
2011,8137,0,0.4815,3
2011,8138,0,0.4999,3
2011,8139,0,0.493,3
2011,8140,0,0.4719,3
2011,8141,0,0.4596,3
2011,8142,0,0.4584,3
2011,8143,0,0.4531,3
2011,8144,0,0.4369,3
2011,8145,0.003,0.4135,3
2011,8146,0.044,0.3563,3
2011,8147,0.107,0.2896,3
2011,8148,0.141,0.2478,3
2011,8149,0.119,0.2292,3
2011,8150,0.071,0.2162,3
2011,8151,0.028,0.205,3
2011,8152,0.002,0.2044,3
2011,8153,0,0.2111,3
2011,8154,0,0.2275,3
2011,8155,0,0.2435,3
2011,8156,0,0.2786,3
2011,8157,0,0.3244,3
2011,8158,0,0.3683,3
2011,8159,0,0.4606,3
2011,8160,0,0.5569,3
2011,8161,0,0.6031,3
2011,8162,0,0.6269,3
2011,8163,0,0.6516,3
2011,8164,0,0.6705,3
2011,8165,0,0.683,3
2011,8166,0,0.6998,3
2011,8167,0,0.731,3
2011,8168,0,0.7701,3
2011,8169,0.004,0.7949,3
2011,8170,0.039,0.7979,3
2011,8171,0.095,0.7807,3
2011,8172,0.137,0.7696,3
2011,8173,0.143,0.7663,3
2011,8174,0.115,0.7527,3
2011,8175,0.065,0.7326,3
2011,8176,0.014,0.7147,3
2011,8177,0,0.6949,3
2011,8178,0,0.6672,3
2011,8179,0,0.6389,3
2011,8180,0,0.5926,3
2011,8181,0,0.5012,3
2011,8182,0,0.4188,3
2011,8183,0,0.3717,3
2011,8184,0,0.3547,3
2011,8185,0,0.3277,3
2011,8186,0,0.3217,3
2011,8187,0,0.3431,3
2011,8188,0,0.391,3
2011,8189,0,0.5066,3
2011,8190,0,0.6584,3
2011,8191,0,0.7958,3
2011,8192,0,0.8764,3
2011,8193,0,0.9121,3
2011,8194,0.006,0.9311,3
2011,8195,0.027,0.9465,3
2011,8196,0.059,0.9607,3
2011,8197,0.066,0.9643,3
2011,8198,0.044,0.9596,3
2011,8199,0.022,0.9489,3
2011,8200,0.003,0.9332,3
2011,8201,0,0.9127,3
2011,8202,0,0.9011,3
2011,8203,0,0.9165,3
2011,8204,0,0.9379,3
2011,8205,0,0.9375,3
2011,8206,0,0.9243,3
2011,8207,0,0.9058,3
2011,8208,0,0.8772,3
2011,8209,0,0.8318,3
2011,8210,0,0.7702,3
2011,8211,0,0.7033,3
2011,8212,0,0.648,3
2011,8213,0,0.6063,3
2011,8214,0,0.5678,3
2011,8215,0,0.5368,3
2011,8216,0,0.5015,3
2011,8217,0.008,0.4601,3
2011,8218,0.055,0.4173,3
2011,8219,0.116,0.3827,3
2011,8220,0.163,0.3654,3
2011,8221,0.172,0.3499,3
2011,8222,0.133,0.3283,3
2011,8223,0.074,0.311,3
2011,8224,0.014,0.3067,3
2011,8225,0,0.3009,3
2011,8226,0,0.2863,3
2011,8227,0,0.2702,3
2011,8228,0,0.2527,3
2011,8229,0,0.2431,3
2011,8230,0,0.2429,3
2011,8231,0,0.2415,3
2011,8232,0,0.2424,3
2011,8233,0,0.2513,3
2011,8234,0,0.2675,3
2011,8235,0,0.2834,3
2011,8236,0,0.2839,3
2011,8237,0,0.2692,3
2011,8238,0,0.2556,3
2011,8239,0,0.2471,3
2011,8240,0,0.2424,3
2011,8241,0.006,0.2361,3
2011,8242,0.05,0.227,3
2011,8243,0.113,0.2056,3
2011,8244,0.168,0.1863,3
2011,8245,0.173,0.1844,3
2011,8246,0.135,0.1866,3
2011,8247,0.072,0.1952,3
2011,8248,0.014,0.2125,3
2011,8249,0,0.2367,3
2011,8250,0,0.258,3
2011,8251,0,0.2756,3
2011,8252,0,0.2977,3
2011,8253,0,0.3341,3
2011,8254,0,0.3769,3
2011,8255,0,0.4176,3
2011,8256,0,0.4499,3
2011,8257,0,0.4658,3
2011,8258,0,0.4567,3
2011,8259,0,0.4419,3
2011,8260,0,0.4076,3
2011,8261,0,0.3662,3
2011,8262,0,0.3479,3
2011,8263,0,0.3339,3
2011,8264,0,0.3306,3
2011,8265,0,0.3284,3
2011,8266,0.007,0.3149,3
2011,8267,0.021,0.3067,3
2011,8268,0.031,0.2989,3
2011,8269,0.032,0.2932,3
2011,8270,0.024,0.2719,3
2011,8271,0.012,0.256,3
2011,8272,0.001,0.2533,3
2011,8273,0,0.2519,3
2011,8274,0,0.2522,3
2011,8275,0,0.2533,3
2011,8276,0,0.2582,3
2011,8277,0,0.2736,3
2011,8278,0,0.2989,3
2011,8279,0,0.3206,3
2011,8280,0,0.3464,3
2011,8281,0,0.3743,3
2011,8282,0,0.3896,3
2011,8283,0,0.4127,3
2011,8284,0,0.4281,3
2011,8285,0,0.4261,3
2011,8286,0,0.424,3
2011,8287,0,0.4203,3
2011,8288,0,0.421,3
2011,8289,0.002,0.4233,3
2011,8290,0.033,0.4144,3
2011,8291,0.093,0.3932,3
2011,8292,0.165,0.3623,3
2011,8293,0.191,0.3418,3
2011,8294,0.148,0.3668,3
2011,8295,0.064,0.3911,3
2011,8296,0.004,0.396,3
2011,8297,0,0.4349,3
2011,8298,0,0.5225,3
2011,8299,0,0.6342,3
2011,8300,0,0.7358,3
2011,8301,0,0.7986,3
2011,8302,0,0.82,3
2011,8303,0,0.7832,3
2011,8304,0,0.7278,3
2011,8305,0,0.6891,3
2011,8306,0,0.6556,3
