year,hour_of_year,PV,Wind
2010,6943.0,0.0,0.221
2010,6944.0,0.037,0.2315
2010,6945.0,0.149,0.2182
2010,6946.0,0.258,0.2183
2010,6947.0,0.321,0.26
2010,6948.0,0.34,0.2891
2010,6949.0,0.335,0.3038
2010,6950.0,0.307,0.3135
2010,6951.0,0.245,0.3201
2010,6952.0,0.157,0.3202
2010,6953.0,0.065,0.324
2010,6954.0,0.0,0.3334
2010,6955.0,0.0,0.339
2010,6956.0,0.0,0.3335
2010,6957.0,0.0,0.322
2010,6958.0,0.0,0.3172
2010,6959.0,0.0,0.3332
2010,6960.0,0.0,0.351
2010,6961.0,0.0,0.3682
2010,6962.0,0.0,0.3878
2010,6963.0,0.0,0.4121
2010,6964.0,0.0,0.4333
2010,6965.0,0.0,0.4539
2010,6966.0,0.0,0.4654
2010,6967.0,0.0,0.484
2010,6968.0,0.012,0.4953
2010,6969.0,0.069,0.497
2010,6970.0,0.141,0.5144
2010,6971.0,0.203,0.5743
2010,6972.0,0.262,0.6272
2010,6973.0,0.287,0.6583
2010,6974.0,0.237,0.658
2010,6975.0,0.15,0.639
2010,6976.0,0.077,0.6172
2010,6977.0,0.024,0.5973
2010,6978.0,0.005,0.5723
2010,6979.0,0.0,0.5498
2010,6980.0,0.0,0.526
2010,6981.0,0.0,0.5056
2010,6982.0,0.0,0.481
2010,6983.0,0.0,0.4426
2010,6984.0,0.0,0.4145
2010,6985.0,0.0,0.3916
2010,6986.0,0.0,0.3631
2010,6987.0,0.0,0.3404
2010,6988.0,0.0,0.3268
2010,6989.0,0.0,0.3125
2010,6990.0,0.0,0.2986
2010,6991.0,0.0,0.2904
2010,6992.0,0.013,0.2872
2010,6993.0,0.072,0.2767
2010,6994.0,0.16,0.2944
2010,6995.0,0.223,0.3371
2010,6996.0,0.249,0.3607
2010,6997.0,0.248,0.382
2010,6998.0,0.218,0.4001
2010,6999.0,0.164,0.4085
2010,7000.0,0.101,0.4086
2010,7001.0,0.034,0.4085
2010,7002.0,0.0,0.4161
2010,7003.0,0.0,0.4075
2010,7004.0,0.0,0.3913
2010,7005.0,0.0,0.3716
2010,7006.0,0.0,0.3577
2010,7007.0,0.0,0.3545
2010,7008.0,0.0,0.3498
2010,7009.0,0.0,0.3435
2010,7010.0,0.0,0.3429
2010,7011.0,0.0,0.3326
2010,7012.0,0.0,0.3297
2010,7013.0,0.0,0.3225
2010,7014.0,0.0,0.3074
2010,7015.0,0.0,0.2828
2010,7016.0,0.021,0.2648
2010,7017.0,0.133,0.2504
2010,7018.0,0.269,0.2367
2010,7019.0,0.352,0.2724
2010,7020.0,0.388,0.3093
2010,7021.0,0.381,0.338
2010,7022.0,0.344,0.3605
2010,7023.0,0.269,0.3534
2010,7024.0,0.166,0.3334
2010,7025.0,0.065,0.3127
2010,7026.0,0.0,0.3111
2010,7027.0,0.0,0.2886
2010,7028.0,0.0,0.2613
2010,7029.0,0.0,0.2451
2010,7030.0,0.0,0.233
2010,7031.0,0.0,0.2332
2010,7032.0,0.0,0.2426
2010,7033.0,0.0,0.2626
2010,7034.0,0.0,0.2795
2010,7035.0,0.0,0.3005
2010,7036.0,0.0,0.3419
2010,7037.0,0.0,0.374
2010,7038.0,0.0,0.4012
2010,7039.0,0.0,0.4311
2010,7040.0,0.017,0.4568
2010,7041.0,0.099,0.4371
2010,7042.0,0.197,0.4476
2010,7043.0,0.275,0.4972
2010,7044.0,0.314,0.5218
2010,7045.0,0.316,0.5282
2010,7046.0,0.268,0.5232
2010,7047.0,0.193,0.5034
2010,7048.0,0.1,0.486
2010,7049.0,0.03,0.4753
2010,7050.0,0.0,0.4615
2010,7051.0,0.0,0.4406
2010,7052.0,0.0,0.4178
2010,7053.0,0.0,0.3795
2010,7054.0,0.0,0.3263
2010,7055.0,0.0,0.2718
2010,7056.0,0.0,0.2241
2010,7057.0,0.0,0.1899
2010,7058.0,0.0,0.1742
2010,7059.0,0.0,0.1851
2010,7060.0,0.0,0.2072
2010,7061.0,0.0,0.231
2010,7062.0,0.0,0.2727
2010,7063.0,0.0,0.2987
2010,7064.0,0.006,0.3199
2010,7065.0,0.056,0.3363
2010,7066.0,0.139,0.332
2010,7067.0,0.231,0.3456
2010,7068.0,0.284,0.3642
2010,7069.0,0.279,0.3753
2010,7070.0,0.22,0.369
2010,7071.0,0.142,0.3443
2010,7072.0,0.067,0.3251
2010,7073.0,0.015,0.3029
2010,7074.0,0.0,0.2798
2010,7075.0,0.0,0.257
2010,7076.0,0.0,0.2359
2010,7077.0,0.0,0.2277
2010,7078.0,0.0,0.2233
2010,7079.0,0.0,0.2265
2010,7080.0,0.0,0.2347
2010,7081.0,0.0,0.241
2010,7082.0,0.0,0.248
2010,7083.0,0.0,0.2666
2010,7084.0,0.0,0.2737
2010,7085.0,0.0,0.2748
2010,7086.0,0.0,0.2789
2010,7087.0,0.0,0.2824
2010,7088.0,0.005,0.284
2010,7089.0,0.052,0.2806
2010,7090.0,0.123,0.2723
2010,7091.0,0.182,0.2777
2010,7092.0,0.231,0.2938
2010,7093.0,0.244,0.3038
2010,7094.0,0.223,0.3129
2010,7095.0,0.169,0.3125
2010,7096.0,0.096,0.2914
2010,7097.0,0.03,0.2904
2010,7098.0,0.0,0.3065
2010,7099.0,0.0,0.3091
2010,7100.0,0.0,0.3092
2010,7101.0,0.0,0.3049
2010,7102.0,0.0,0.2929
2010,7103.0,0.0,0.2794
2010,7104.0,0.0,0.276
2010,7105.0,0.0,0.277
2010,7106.0,0.0,0.2696
2010,7107.0,0.0,0.2622
2010,7108.0,0.0,0.2566
2010,7109.0,0.0,0.2524
2010,7110.0,0.0,0.2452
2010,7111.0,0.0,0.2376
2010,7112.0,0.012,0.2248
2010,7113.0,0.105,0.2121
2010,7114.0,0.249,0.2006
2010,7115.0,0.37,0.2185
2010,7116.0,0.422,0.2252
2010,7117.0,0.422,0.226
2010,7118.0,0.378,0.2322
2010,7119.0,0.298,0.2365
2010,7120.0,0.186,0.224
2010,7121.0,0.067,0.2168
2010,7122.0,0.001,0.214
2010,7123.0,0.0,0.2017
2010,7124.0,0.0,0.1924
2010,7125.0,0.0,0.1879
2010,7126.0,0.0,0.1838
2010,7127.0,0.0,0.1746
2010,7128.0,0.0,0.1659
2010,7129.0,0.0,0.1672
2010,7130.0,0.0,0.1726
2010,7131.0,0.0,0.178
2010,7132.0,0.0,0.1889
2010,7133.0,0.0,0.1978
2010,7134.0,0.0,0.2068
2010,7135.0,0.0,0.2054
2010,7136.0,0.02,0.2001
2010,7137.0,0.13,0.186
2010,7138.0,0.278,0.1454
2010,7139.0,0.394,0.1163
2010,7140.0,0.455,0.1423
2010,7141.0,0.451,0.1615
2010,7142.0,0.391,0.1751
2010,7143.0,0.292,0.1726
2010,7144.0,0.169,0.1572
2010,7145.0,0.051,0.168
2010,7146.0,0.0,0.2051
2010,7147.0,0.0,0.2409
2010,7148.0,0.0,0.2688
2010,7149.0,0.0,0.3038
2010,7150.0,0.0,0.3237
2010,7151.0,0.0,0.3329
2010,7152.0,0.0,0.3762
2010,7153.0,0.0,0.4141
2010,7154.0,0.0,0.4559
2010,7155.0,0.0,0.4961
2010,7156.0,0.0,0.536
2010,7157.0,0.0,0.5661
2010,7158.0,0.0,0.5839
2010,7159.0,0.0,0.5679
2010,7160.0,0.0,0.5323
2010,7161.0,0.014,0.4866
2010,7162.0,0.041,0.4342
2010,7163.0,0.061,0.3918
2010,7164.0,0.075,0.3703
2010,7165.0,0.084,0.3585
2010,7166.0,0.084,0.3617
2010,7167.0,0.068,0.4
2010,7168.0,0.036,0.4434
2010,7169.0,0.007,0.4874
2010,7170.0,0.0,0.5097
2010,7171.0,0.0,0.5285
2010,7172.0,0.0,0.5648
2010,7173.0,0.0,0.6234
2010,7174.0,0.0,0.6802
2010,7175.0,0.0,0.7144
2010,7176.0,0.0,0.7286
2010,7177.0,0.0,0.7384
2010,7178.0,0.0,0.7223
2010,7179.0,0.0,0.7136
2010,7180.0,0.0,0.7085
2010,7181.0,0.0,0.6984
2010,7182.0,0.0,0.6872
2010,7183.0,0.0,0.6745
2010,7184.0,0.006,0.6524
2010,7185.0,0.08,0.6251
2010,7186.0,0.189,0.6098
2010,7187.0,0.286,0.6171
2010,7188.0,0.345,0.6144
2010,7189.0,0.344,0.5993
2010,7190.0,0.288,0.5728
2010,7191.0,0.197,0.5291
2010,7192.0,0.103,0.4699
2010,7193.0,0.022,0.4451
2010,7194.0,0.0,0.4482
2010,7195.0,0.0,0.458
2010,7196.0,0.0,0.4801
2010,7197.0,0.0,0.5019
2010,7198.0,0.0,0.4994
2010,7199.0,0.0,0.4688
2010,7200.0,0.0,0.4448
2010,7201.0,0.0,0.445
2010,7202.0,0.0,0.4452
2010,7203.0,0.0,0.4549
2010,7204.0,0.0,0.4617
2010,7205.0,0.0,0.4389
2010,7206.0,0.0,0.4114
2010,7207.0,0.0,0.3965
2010,7208.0,0.003,0.3896
2010,7209.0,0.044,0.3616
2010,7210.0,0.115,0.342
2010,7211.0,0.178,0.364
2010,7212.0,0.208,0.4179
2010,7213.0,0.156,0.4458
2010,7214.0,0.103,0.4401
2010,7215.0,0.077,0.4088
2010,7216.0,0.048,0.4117
2010,7217.0,0.009,0.4743
2010,7218.0,0.0,0.5068
2010,7219.0,0.0,0.5222
2010,7220.0,0.0,0.5685
2010,7221.0,0.0,0.6307
2010,7222.0,0.0,0.6888
2010,7223.0,0.0,0.7354
2010,7224.0,0.0,0.7692
2010,7225.0,0.0,0.793
2010,7226.0,0.0,0.8084
2010,7227.0,0.0,0.8139
2010,7228.0,0.0,0.8181
2010,7229.0,0.0,0.8142
2010,7230.0,0.0,0.8017
2010,7231.0,0.0,0.7782
2010,7232.0,0.0,0.7408
2010,7233.0,0.012,0.7022
2010,7234.0,0.032,0.6819
2010,7235.0,0.058,0.6849
2010,7236.0,0.083,0.7176
2010,7237.0,0.093,0.7435
2010,7238.0,0.084,0.7462
2010,7239.0,0.061,0.7267
2010,7240.0,0.029,0.7065
2010,7241.0,0.004,0.6708
2010,7242.0,0.0,0.6327
2010,7243.0,0.0,0.5922
2010,7244.0,0.0,0.5537
2010,7245.0,0.0,0.5372
2010,7246.0,0.0,0.5271
2010,7247.0,0.0,0.508
2010,7248.0,0.0,0.4903
2010,7249.0,0.0,0.4815
2010,7250.0,0.0,0.4763
2010,7251.0,0.0,0.4713
2010,7252.0,0.0,0.4698
2010,7253.0,0.0,0.4538
2010,7254.0,0.0,0.443
2010,7255.0,0.0,0.438
2010,7256.0,0.004,0.4206
2010,7257.0,0.057,0.3985
2010,7258.0,0.139,0.3895
2010,7259.0,0.203,0.4102
2010,7260.0,0.255,0.4267
2010,7261.0,0.251,0.4268
2010,7262.0,0.215,0.4089
2010,7263.0,0.159,0.3752
2010,7264.0,0.082,0.3372
2010,7265.0,0.013,0.3335
2010,7266.0,0.0,0.336
2010,7267.0,0.0,0.3253
2010,7268.0,0.0,0.3052
2010,7269.0,0.0,0.2791
2010,7270.0,0.0,0.2539
2010,7271.0,0.0,0.2365
2010,7272.0,0.0,0.2157
2010,7273.0,0.0,0.1937
2010,7274.0,0.0,0.1705
2010,7275.0,0.0,0.1507
2010,7276.0,0.0,0.1355
2010,7277.0,0.0,0.1236
2010,7278.0,0.0,0.1123
2010,7279.0,0.0,0.1074
2010,7280.0,0.0,0.1083
2010,7281.0,0.021,0.1086
2010,7282.0,0.067,0.0978
2010,7283.0,0.112,0.0919
2010,7284.0,0.143,0.0996
2010,7285.0,0.15,0.1007
2010,7286.0,0.129,0.1005
2010,7287.0,0.094,0.0984
2010,7288.0,0.051,0.0963
2010,7289.0,0.009,0.1035
2010,7290.0,0.0,0.1083
2010,7291.0,0.0,0.1052
2010,7292.0,0.0,0.0967
2010,7293.0,0.0,0.0874
2010,7294.0,0.0,0.0807
2010,7295.0,0.0,0.0751
2010,7296.0,0.0,0.0681
2010,7297.0,0.0,0.0631
2010,7298.0,0.0,0.0607
2010,7299.0,0.0,0.0579
2010,7300.0,0.0,0.0567
2010,7301.0,0.0,0.0612
2010,7302.0,0.0,0.0713
2010,7303.0,0.0,0.0857
2010,7304.0,0.001,0.1014
2010,7305.0,0.041,0.1218
2010,7306.0,0.111,0.1398
2010,7307.0,0.17,0.169
2010,7308.0,0.22,0.2315
2010,7309.0,0.242,0.2988
2010,7310.0,0.199,0.3944
2010,7311.0,0.126,0.4896
2010,7312.0,0.054,0.5656
2010,7313.0,0.007,0.6354
2010,7314.0,0.0,0.6854
2010,7315.0,0.0,0.6976
2010,7316.0,0.0,0.6572
2010,7317.0,0.0,0.6172
2010,7318.0,0.0,0.5957
2010,7319.0,0.0,0.5749
2010,7320.0,0.0,0.565
2010,7321.0,0.0,0.5718
2010,7322.0,0.0,0.6046
2010,7323.0,0.0,0.632
2010,7324.0,0.0,0.6611
2010,7325.0,0.0,0.6876
2010,7326.0,0.0,0.6983
2010,7327.0,0.0,0.6953
2010,7328.0,0.002,0.6883
2010,7329.0,0.048,0.6867
2010,7330.0,0.122,0.7006
2010,7331.0,0.192,0.7329
2010,7332.0,0.217,0.7622
2010,7333.0,0.217,0.7792
2010,7334.0,0.177,0.7801
2010,7335.0,0.108,0.7632
2010,7336.0,0.043,0.7363
2010,7337.0,0.003,0.7071
2010,7338.0,0.0,0.6637
2010,7339.0,0.0,0.633
2010,7340.0,0.0,0.6236
2010,7341.0,0.0,0.6366
2010,7342.0,0.0,0.6718
2010,7343.0,0.0,0.6981
2010,7344.0,0.0,0.7166
2010,7345.0,0.0,0.7272
2010,7346.0,0.0,0.7305
2010,7347.0,0.0,0.7259
2010,7348.0,0.0,0.7132
2010,7349.0,0.0,0.6777
2010,7350.0,0.0,0.644
2010,7351.0,0.0,0.6038
2010,7352.0,0.001,0.5632
2010,7353.0,0.045,0.511
2010,7354.0,0.124,0.4667
2010,7355.0,0.189,0.4622
2010,7356.0,0.235,0.49
2010,7357.0,0.244,0.5048
2010,7358.0,0.201,0.5046
2010,7359.0,0.117,0.4603
2010,7360.0,0.041,0.3978
2010,7361.0,0.002,0.3498
2010,7362.0,0.0,0.335
2010,7363.0,0.0,0.3247
2010,7364.0,0.0,0.3053
2010,7365.0,0.0,0.2757
2010,7366.0,0.0,0.248
2010,7367.0,0.0,0.2214
2010,7368.0,0.0,0.2089
2010,7369.0,0.0,0.206
2010,7370.0,0.0,0.2127
2010,7371.0,0.0,0.2284
2010,7372.0,0.0,0.2567
2010,7373.0,0.0,0.2767
2010,7374.0,0.0,0.2874
2010,7375.0,0.0,0.3007
2010,7376.0,0.001,0.2998
2010,7377.0,0.026,0.3035
2010,7378.0,0.079,0.3156
2010,7379.0,0.126,0.3601
2010,7380.0,0.166,0.4335
2010,7381.0,0.177,0.5192
2010,7382.0,0.154,0.5755
2010,7383.0,0.097,0.6011
2010,7384.0,0.039,0.5928
2010,7385.0,0.003,0.5861
2010,7386.0,0.0,0.5903
2010,7387.0,0.0,0.5859
2010,7388.0,0.0,0.5647
2010,7389.0,0.0,0.5488
2010,7390.0,0.0,0.5286
2010,7391.0,0.0,0.5061
2010,7392.0,0.0,0.4953
2010,7393.0,0.0,0.4922
2010,7394.0,0.0,0.4825
2010,7395.0,0.0,0.4648
2010,7396.0,0.0,0.4343
2010,7397.0,0.0,0.398
2010,7398.0,0.0,0.3548
2010,7399.0,0.0,0.3193
2010,7400.0,0.001,0.308
2010,7401.0,0.035,0.2871
2010,7402.0,0.087,0.2624
2010,7403.0,0.131,0.2531
2010,7404.0,0.155,0.2506
2010,7405.0,0.145,0.2675
2010,7406.0,0.121,0.2782
2010,7407.0,0.075,0.265
2010,7408.0,0.031,0.2637
2010,7409.0,0.001,0.2607
2010,7410.0,0.0,0.2436
2010,7411.0,0.0,0.2229
2010,7412.0,0.0,0.2056
2010,7413.0,0.0,0.2003
2010,7414.0,0.0,0.1894
2010,7415.0,0.0,0.1739
2010,7416.0,0.0,0.159
2010,7417.0,0.0,0.1524
2010,7418.0,0.0,0.1499
2010,7419.0,0.0,0.148
2010,7420.0,0.0,0.1475
2010,7421.0,0.0,0.1445
2010,7422.0,0.0,0.1363
2010,7423.0,0.0,0.1196
2010,7424.0,0.0,0.0977
2010,7425.0,0.045,0.0733
2010,7426.0,0.148,0.054
2010,7427.0,0.236,0.0409
2010,7428.0,0.294,0.0332
2010,7429.0,0.3,0.031
2010,7430.0,0.25,0.0308
2010,7431.0,0.165,0.0296
2010,7432.0,0.068,0.0305
2010,7433.0,0.004,0.0386
2010,7434.0,0.0,0.0555
2010,7435.0,0.0,0.0808
2010,7436.0,0.0,0.1079
2010,7437.0,0.0,0.1293
2010,7438.0,0.0,0.1399
2010,7439.0,0.0,0.1461
2010,7440.0,0.0,0.155
2010,7441.0,0.0,0.1645
2010,7442.0,0.0,0.1676
2010,7443.0,0.0,0.16
2010,7444.0,0.0,0.154
2010,7445.0,0.0,0.1463
2010,7446.0,0.0,0.1375
2010,7447.0,0.0,0.1264
2010,7448.0,0.0,0.1107
2010,7449.0,0.04,0.0916
2010,7450.0,0.146,0.0747
2010,7451.0,0.249,0.075
2010,7452.0,0.308,0.083
2010,7453.0,0.308,0.1072
2010,7454.0,0.25,0.1461
2010,7455.0,0.169,0.1924
2010,7456.0,0.067,0.2425
2010,7457.0,0.003,0.315
2010,7458.0,0.0,0.4006
2010,7459.0,0.0,0.4765
2010,7460.0,0.0,0.559
2010,7461.0,0.0,0.6383
2010,7462.0,0.0,0.6981
2010,7463.0,0.0,0.7518
2010,7464.0,0.0,0.7913
2010,7465.0,0.0,0.8199
2010,7466.0,0.0,0.8303
2010,7467.0,0.0,0.8282
2010,7468.0,0.0,0.8104
2010,7469.0,0.0,0.7708
2010,7470.0,0.0,0.7408
2010,7471.0,0.0,0.7271
2010,7472.0,0.0,0.7227
2010,7473.0,0.006,0.7215
2010,7474.0,0.027,0.719
2010,7475.0,0.052,0.7164
2010,7476.0,0.071,0.7096
2010,7477.0,0.077,0.6964
2010,7478.0,0.067,0.6787
2010,7479.0,0.046,0.6612
2010,7480.0,0.019,0.6516
2010,7481.0,0.001,0.6491
2010,7482.0,0.0,0.6511
2010,7483.0,0.0,0.6535
2010,7484.0,0.0,0.6505
2010,7485.0,0.0,0.6437
2010,7486.0,0.0,0.6416
2010,7487.0,0.0,0.6455
2010,7488.0,0.0,0.6503
2010,7489.0,0.0,0.6575
2010,7490.0,0.0,0.6659
2010,7491.0,0.0,0.6733
2010,7492.0,0.0,0.6703
2010,7493.0,0.0,0.66
2010,7494.0,0.0,0.6467
2010,7495.0,0.0,0.6279
2010,7496.0,0.0,0.6128
2010,7497.0,0.016,0.5952
2010,7498.0,0.075,0.5619
2010,7499.0,0.143,0.54
2010,7500.0,0.187,0.535
2010,7501.0,0.204,0.5244
2010,7502.0,0.19,0.4936
2010,7503.0,0.144,0.4464
2010,7504.0,0.073,0.4209
2010,7505.0,0.004,0.3994
2010,7506.0,0.0,0.3757
2010,7507.0,0.0,0.3459
2010,7508.0,0.0,0.3234
2010,7509.0,0.0,0.3041
2010,7510.0,0.0,0.2841
2010,7511.0,0.0,0.2652
2010,7512.0,0.0,0.2485
2010,7513.0,0.0,0.2338
2010,7514.0,0.0,0.2225
2010,7515.0,0.0,0.2179
2010,7516.0,0.0,0.2176
2010,7517.0,0.0,0.2194
2010,7518.0,0.0,0.2188
2010,7519.0,0.0,0.2155
2010,7520.0,0.0,0.2013
2010,7521.0,0.055,0.1734
2010,7522.0,0.172,0.1339
2010,7523.0,0.279,0.1101
2010,7524.0,0.351,0.1067
2010,7525.0,0.376,0.1061
2010,7526.0,0.338,0.1056
2010,7527.0,0.25,0.1053
2010,7528.0,0.128,0.1134
2010,7529.0,0.007,0.1308
2010,7530.0,0.0,0.1519
2010,7531.0,0.0,0.1832
2010,7532.0,0.0,0.221
2010,7533.0,0.0,0.265
2010,7534.0,0.0,0.3106
2010,7535.0,0.0,0.3648
2010,7536.0,0.0,0.4226
2010,7537.0,0.0,0.4839
2010,7538.0,0.0,0.5517
2010,7539.0,0.0,0.629
2010,7540.0,0.0,0.7406
2010,7541.0,0.0,0.8088
2010,7542.0,0.0,0.8497
2010,7543.0,0.0,0.8452
2010,7544.0,0.0,0.8275
2010,7545.0,0.003,0.8003
2010,7546.0,0.027,0.734
2010,7547.0,0.075,0.682
2010,7548.0,0.113,0.6806
2010,7549.0,0.145,0.6963
2010,7550.0,0.15,0.7186
2010,7551.0,0.118,0.7568
2010,7552.0,0.054,0.789
2010,7553.0,0.002,0.8117
2010,7554.0,0.0,0.8138
2010,7555.0,0.0,0.8088
2010,7556.0,0.0,0.7974
2010,7557.0,0.0,0.7916
2010,7558.0,0.0,0.8096
2010,7559.0,0.0,0.8321
2010,7560.0,0.0,0.8419
2010,7561.0,0.0,0.8359
2010,7562.0,0.0,0.8029
2010,7563.0,0.0,0.7627
2010,7564.0,0.0,0.735
2010,7565.0,0.0,0.7104
2010,7566.0,0.0,0.7221
2010,7567.0,0.0,0.7402
2010,7568.0,0.0,0.7497
2010,7569.0,0.023,0.7497
2010,7570.0,0.084,0.7446
2010,7571.0,0.131,0.7474
2010,7572.0,0.16,0.7451
2010,7573.0,0.179,0.7383
2010,7574.0,0.144,0.7234
2010,7575.0,0.083,0.6956
2010,7576.0,0.034,0.6579
2010,7577.0,0.001,0.6227
2010,7578.0,0.0,0.5939
2010,7579.0,0.0,0.5693
2010,7580.0,0.0,0.533
2010,7581.0,0.0,0.5099
2010,7582.0,0.0,0.485
2010,7583.0,0.0,0.4589
2010,7584.0,0.0,0.4399
2010,7585.0,0.0,0.4355
2010,7586.0,0.0,0.4439
2010,7587.0,0.0,0.4413
2010,7588.0,0.0,0.4343
2010,7589.0,0.0,0.4246
2010,7590.0,0.0,0.4116
2010,7591.0,0.0,0.381
2010,7592.0,0.0,0.3534
2010,7593.0,0.013,0.3355
2010,7594.0,0.079,0.3043
2010,7595.0,0.171,0.2874
2010,7596.0,0.239,0.2981
2010,7597.0,0.27,0.304
2010,7598.0,0.244,0.2916
2010,7599.0,0.166,0.254
2010,7600.0,0.064,0.2163
2010,7601.0,0.001,0.1989
2010,7602.0,0.0,0.1859
2010,7603.0,0.0,0.1733
2010,7604.0,0.0,0.151
2010,7605.0,0.0,0.1196
2010,7606.0,0.0,0.0941
2010,7607.0,0.0,0.0778
2010,7608.0,0.0,0.0764
2010,7609.0,0.0,0.0854
2010,7610.0,0.0,0.1007
2010,7611.0,0.0,0.1151
2010,7612.0,0.0,0.1261
2010,7613.0,0.0,0.1343
2010,7614.0,0.0,0.1334
2010,7615.0,0.0,0.1306
2010,7616.0,0.0,0.1322
2010,7617.0,0.02,0.1291
2010,7618.0,0.075,0.1158
2010,7619.0,0.123,0.1109
2010,7620.0,0.145,0.1154
2010,7621.0,0.148,0.1257
2010,7622.0,0.127,0.1331
2010,7623.0,0.084,0.1402
2010,7624.0,0.034,0.1546
2010,7625.0,0.0,0.1764
2010,7626.0,0.0,0.1855
2010,7627.0,0.0,0.181
2010,7628.0,0.0,0.1678
2010,7629.0,0.0,0.1465
2010,7630.0,0.0,0.1252
2010,7631.0,0.0,0.1073
2010,7632.0,0.0,0.0908
2010,7633.0,0.0,0.0784
2010,7634.0,0.0,0.0687
2010,7635.0,0.0,0.0609
2010,7636.0,0.0,0.0525
2010,7637.0,0.0,0.0422
2010,7638.0,0.0,0.0339
2010,7639.0,0.0,0.0326
2010,7640.0,0.0,0.0412
2010,7641.0,0.027,0.0586
2010,7642.0,0.109,0.074
2010,7643.0,0.191,0.0803
2010,7644.0,0.256,0.0862
2010,7645.0,0.273,0.0964
2010,7646.0,0.244,0.1094
2010,7647.0,0.172,0.1317
2010,7648.0,0.08,0.1651
2010,7649.0,0.002,0.1947
2010,7650.0,0.0,0.2132
2010,7651.0,0.0,0.2205
2010,7652.0,0.0,0.2131
2010,7653.0,0.0,0.2065
2010,7654.0,0.0,0.1982
2010,7655.0,0.0,0.1824
2010,7656.0,0.0,0.1668
2010,7657.0,0.0,0.1529
2010,7658.0,0.0,0.143
2010,7659.0,0.0,0.136
2010,7660.0,0.0,0.1352
2010,7661.0,0.0,0.1354
2010,7662.0,0.0,0.1362
2010,7663.0,0.0,0.1446
2010,7664.0,0.0,0.1613
2010,7665.0,0.023,0.1855
2010,7666.0,0.094,0.1893
2010,7667.0,0.168,0.1752
2010,7668.0,0.223,0.1576
2010,7669.0,0.234,0.1617
2010,7670.0,0.199,0.1626
2010,7671.0,0.129,0.1791
2010,7672.0,0.041,0.2244
2010,7673.0,0.0,0.2789
2010,7674.0,0.0,0.3206
2010,7675.0,0.0,0.3537
2010,7676.0,0.0,0.3839
2010,7677.0,0.0,0.4171
2010,7678.0,0.0,0.4481
2010,7679.0,0.0,0.4816
2010,7680.0,0.0,0.5163
2010,7681.0,0.0,0.5518
2010,7682.0,0.0,0.5977
2010,7683.0,0.0,0.6446
2010,7684.0,0.0,0.6799
2010,7685.0,0.0,0.7056
2010,7686.0,0.0,0.7307
2010,7687.0,0.0,0.7544
2010,7688.0,0.0,0.7707
2010,7689.0,0.002,0.7881
2010,7690.0,0.017,0.7842
2010,7691.0,0.045,0.7834
2010,7692.0,0.068,0.7829
2010,7693.0,0.08,0.779
2010,7694.0,0.071,0.7678
2010,7695.0,0.047,0.7527
2010,7696.0,0.017,0.7449
2010,7697.0,0.001,0.7361
2010,7698.0,0.0,0.7265
2010,7699.0,0.0,0.7166
2010,7700.0,0.0,0.702
2010,7701.0,0.0,0.6891
2010,7702.0,0.0,0.6769
2010,7703.0,0.0,0.6637
2010,7704.0,0.0,0.6471
2010,7705.0,0.0,0.6326
2010,7706.0,0.0,0.6217
2010,7707.0,0.0,0.6151
2010,7708.0,0.0,0.6125
2010,7709.0,0.0,0.6102
2010,7710.0,0.0,0.6133
2010,7711.0,0.0,0.6154
2010,7712.0,0.0,0.6146
2010,7713.0,0.007,0.6161
2010,7714.0,0.043,0.6053
2010,7715.0,0.089,0.6017
2010,7716.0,0.122,0.6054
2010,7717.0,0.128,0.5997
2010,7718.0,0.104,0.5803
2010,7719.0,0.065,0.5546
2010,7720.0,0.021,0.5403
2010,7721.0,0.0,0.5209
2010,7722.0,0.0,0.4975
2010,7723.0,0.0,0.46
2010,7724.0,0.0,0.4139
2010,7725.0,0.0,0.3656
2010,7726.0,0.0,0.3335
2010,7727.0,0.0,0.2936
2010,7728.0,0.0,0.2601
2010,7729.0,0.0,0.2355
2010,7730.0,0.0,0.218
2010,7731.0,0.0,0.2025
2010,7732.0,0.0,0.1872
2010,7733.0,0.0,0.1721
2010,7734.0,0.0,0.155
2010,7735.0,0.0,0.1385
2010,7736.0,0.0,0.123
2010,7737.0,0.008,0.1103
2010,7738.0,0.046,0.0946
2010,7739.0,0.093,0.0808
2010,7740.0,0.134,0.073
2010,7741.0,0.161,0.0712
2010,7742.0,0.143,0.0705
2010,7743.0,0.094,0.0725
2010,7744.0,0.034,0.0821
2010,7745.0,0.0,0.0931
2010,7746.0,0.0,0.1
2010,7747.0,0.0,0.1034
2010,7748.0,0.0,0.1072
2010,7749.0,0.0,0.1125
2010,7750.0,0.0,0.1153
2010,7751.0,0.0,0.1163
2010,7752.0,0.0,0.1162
2010,7753.0,0.0,0.1145
2010,7754.0,0.0,0.114
2010,7755.0,0.0,0.1189
2010,7756.0,0.0,0.1258
2010,7757.0,0.0,0.132
2010,7758.0,0.0,0.1366
2010,7759.0,0.0,0.1418
2010,7760.0,0.0,0.1444
2010,7761.0,0.003,0.1456
2010,7762.0,0.031,0.136
2010,7763.0,0.065,0.127
2010,7764.0,0.092,0.1234
2010,7765.0,0.098,0.1289
2010,7766.0,0.085,0.1298
2010,7767.0,0.051,0.1334
2010,7768.0,0.014,0.1393
2010,7769.0,0.0,0.1498
2010,7770.0,0.0,0.1577
