Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy,Dual_charge_b,Dual_discharge_b,Dual_energy_b,both_binding
H2,44,19,0,0,0,1,0,0,0
H2,44,1,0,0,0,0,0,0,0
H2,44,22,0,0,0,0,1,0,0
H2,44,23,0,0,0,0,1,0,0
H2,44,24,0,0,0,1,0,0,0
H2,44,26,0,0,0,1,0,0,0
H2,44,27,0,0,0,1,0,0,0
H2,44,29,0,0,0,1,0,0,0
H2,44,30,0,0,0,0,0,0,0
H2,44,4,0,0,0,1,0,0,0
H2,44,7,-6.19E-07,-1.97E-06,-5.719975981,1,0,1,1
H2,44,8,-6.07E-07,-15.10963852,-106.9995693,1,0,1,1
H2,45,11,0,0,0,0,1,0,0
H2,45,12,0,0,0,0,0,0,0
H2,45,13,0,0,0,1,0,0,0
H2,45,19,0,0,0,1,0,0,0
H2,45,1,0,0,0,0,0,0,0
H2,45,22,0,0,0,0,0,0,0
H2,45,23,0,0,0,0,0,0,0
H2,45,24,-6.12E-07,-5.23E-06,-1.671656474,1,0,1,1
H2,45,26,0,0,0,0,1,0,0
H2,45,27,0,0,0,1,0,0,0
H2,45,29,0,0,0,1,0,0,0
H2,45,30,0,0,0,0,0,0,0
H2,45,4,0,0,0,1,0,0,0
H2,45,7,0,0,0,0,0,0,0
H2,45,8,0,0,0,0,1,0,0
H2,46,11,0,0,0,1,0,0,0
H2,46,12,0,0,0,0,0,0,0
H2,46,13,0,0,0,1,0,0,0
H2,46,19,0,0,0,1,0,0,0
H2,46,1,0,0,0,0,0,0,0
H2,46,22,0,0,0,0,1,0,0
H2,46,23,0,0,0,0,1,0,0
H2,46,24,0,0,0,0,1,0,0
H2,46,26,0,0,0,0,1,0,0
H2,46,27,0,0,0,1,0,0,0
H2,46,29,0,0,0,1,0,0,0
H2,46,30,0,0,0,0,0,0,0
H2,46,4,0,0,0,1,0,0,0
H2,46,7,0,0,0,0,0,0,0
H2,46,8,0,0,0,0,0,0,0
H2,47,11,0,0,0,1,0,0,0
H2,47,12,0,0,0,0,0,0,0
H2,47,13,0,0,0,1,0,0,0
H2,47,19,0,0,0,1,0,0,0
H2,47,1,0,0,0,0,0,0,0
H2,47,22,0,0,0,0,0,0,0
H2,47,23,0,0,0,0,0,0,0
H2,47,24,0,0,0,0,1,0,0
H2,47,26,0,0,0,1,0,0,0
H2,47,27,0,0,0,1,0,0,0
H2,47,29,0,0,0,1,0,0,0
H2,47,30,0,0,0,0,1,0,0
H2,47,4,-6.24E-07,-1.06E-06,-28.42392371,1,0,1,1
H2,47,7,0,0,0,0,0,0,0
H2,47,8,0,0,0,0,0,0,0
H2,48,11,0,0,0,1,0,0,0
H2,48,12,0,0,0,0,0,0,0
H2,48,13,0,0,0,1,0,0,0
H2,48,19,0,0,0,1,0,0,0
H2,48,1,0,0,0,0,0,0,0
H2,48,22,0,0,0,0,0,0,0
H2,48,23,0,0,0,0,0,0,0
H2,48,24,0,0,0,0,1,0,0
H2,48,26,0,0,0,1,0,0,0
H2,48,27,0,0,0,1,0,0,0
H2,48,29,0,0,0,1,0,0,0
H2,48,30,0,0,0,0,1,0,0
H2,48,4,0,0,0,0,0,1,0
H2,48,7,0,0,0,0,0,0,0
H2,48,8,0,0,0,0,0,0,0
H2,49,11,0,0,0,1,0,0,0
H2,49,12,0,0,0,0,0,0,0
H2,49,13,0,0,0,1,0,0,0
H2,49,19,0,0,0,1,0,0,0
H2,49,1,0,0,0,0,0,0,0
H2,49,22,0,0,0,0,0,0,0
H2,49,23,0,0,0,0,0,0,0
H2,49,24,0,0,0,1,0,0,0
H2,49,26,0,0,0,1,0,0,0
H2,49,27,0,0,0,1,0,0,0
H2,49,29,0,0,0,1,0,0,0
H2,49,30,0,0,0,0,1,0,0
H2,49,4,0,0,0,0,1,0,0
H2,49,7,0,0,0,0,0,0,0
H2,49,8,0,0,0,0,0,0,0
H2,50,11,0,0,0,1,0,0,0
H2,50,12,0,0,0,0,0,0,0
H2,50,13,0,0,0,1,0,0,0
H2,50,19,0,0,0,1,0,0,0
H2,50,1,0,0,0,0,0,0,0
H2,50,22,0,0,0,1,0,0,0
H2,50,23,0,0,0,1,0,0,0
H2,50,24,0,0,0,1,0,0,0
H2,50,26,0,0,0,1,0,0,0
H2,50,27,0,0,0,1,0,0,0
H2,50,29,0,0,0,1,0,0,0
H2,50,30,0,0,0,0,0,0,0
H2,50,4,0,0,0,0,0,0,0
H2,50,7,0,0,0,0,0,0,0
H2,50,8,0,0,0,1,0,0,0
H2,51,11,0,0,0,1,0,0,0
H2,51,12,0,0,0,1,0,0,0
H2,51,13,0,0,0,1,0,0,0
H2,51,19,0,0,0,1,0,0,0
H2,51,1,0,0,0,0,0,0,0
H2,51,22,0,0,0,1,0,0,0
H2,51,23,0,0,0,1,0,0,0
H2,51,24,0,0,0,1,0,0,0
H2,51,26,0,0,0,1,0,0,0
H2,51,27,0,0,0,1,0,0,0
H2,51,29,0,0,0,1,0,0,0
H2,51,30,0,0,0,0,0,0,0
H2,51,4,0,0,0,0,0,0,0
H2,51,7,0,0,0,0,0,0,0
H2,51,8,0,0,0,1,0,0,0
H2,52,11,0,0,0,1,0,0,0
H2,52,12,0,0,0,0,0,0,0
H2,52,13,0,0,0,1,0,0,0
H2,52,19,0,0,0,1,0,0,0
H2,52,1,0,0,0,0,0,0,0
H2,52,22,0,0,0,1,0,0,0
H2,52,23,0,0,0,0,0,0,0
H2,52,24,0,0,0,1,0,0,0
H2,52,26,0,0,0,1,0,0,0
H2,52,27,0,0,0,1,0,0,0
H2,52,29,0,0,0,1,0,0,0
H2,52,30,0,0,0,0,0,0,0
H2,52,4,0,0,0,0,0,0,0
H2,52,7,0,0,0,0,0,0,0
H2,52,8,0,0,0,0,0,0,0
H2,53,11,0,0,0,1,0,0,0
H2,53,12,0,0,0,1,0,0,0
H2,53,13,0,0,0,1,0,0,0
H2,53,19,0,0,0,1,0,0,0
H2,53,1,0,0,0,0,0,0,0
H2,53,22,0,0,0,1,0,0,0
H2,53,23,0,0,0,0,0,0,0
H2,53,24,0,0,0,1,0,0,0
H2,53,26,0,0,0,1,0,0,0
H2,53,27,0,0,0,1,0,0,0
H2,53,29,-6.11E-07,-8.64E-06,-17.15995743,1,0,1,1
H2,53,30,0,0,0,0,0,0,0
H2,53,4,0,0,0,0,0,0,0
H2,53,7,0,0,0,1,0,0,0
H2,53,8,0,0,0,0,0,0,0
H2,54,11,0,0,0,1,0,0,0
H2,54,12,0,0,0,1,0,0,0
H2,54,13,0,0,0,1,0,0,0
H2,54,19,0,0,0,1,0,0,0
H2,54,1,0,0,0,0,0,0,0
H2,54,22,0,0,0,1,0,0,0
H2,54,23,0,0,0,0,0,0,0
H2,54,24,0,0,0,1,0,0,0
H2,54,26,0,0,0,1,0,0,0
H2,54,27,0,0,0,1,0,0,0
H2,54,29,0,0,0,0,1,0,0
H2,54,30,0,0,0,1,0,0,0
H2,54,4,0,0,0,0,0,0,0
H2,54,7,0,0,0,1,0,0,0
H2,54,8,0,0,0,0,0,0,0
H2,55,11,0,0,0,1,0,0,0
H2,55,12,0,0,0,0,0,0,0
H2,55,13,0,0,0,1,0,0,0
H2,55,19,-6.25E-07,-2.99E-06,-1.88E-06,1,0,1,1
H2,55,1,0,0,0,0,0,0,0
H2,55,22,0,0,0,1,0,0,0
H2,55,23,0,0,0,0,0,0,0
H2,55,24,0,0,0,1,0,0,0
H2,55,26,0,0,0,1,0,0,0
H2,55,27,0,0,0,1,0,0,0
H2,55,29,0,0,0,0,0,0,0
H2,55,30,0,0,0,1,0,0,0
H2,55,4,0,0,0,0,0,0,0
H2,55,7,0,0,0,1,0,0,0
H2,55,8,0,0,0,1,0,0,0
H2,56,11,0,0,0,1,0,0,0
H2,56,12,0,0,0,0,0,0,0
H2,56,13,0,0,0,1,0,0,0
H2,56,19,0,0,0,0,1,0,0
H2,56,1,0,0,0,0,0,0,0
H2,56,22,0,0,0,1,0,0,0
H2,56,23,0,0,0,0,0,0,0
H2,56,24,0,0,0,1,0,0,0
H2,56,26,-6.07E-07,-32.03149499,-0.182360716,1,0,1,1
H2,56,27,0,0,0,0,1,0,0
H2,56,29,0,0,0,0,0,0,0
H2,56,30,0,0,0,0,0,0,0
H2,56,4,0,0,0,0,0,0,0
H2,56,7,0,0,0,0,0,0,0
H2,56,8,0,0,0,1,0,0,0
H2,57,11,0,0,0,1,0,0,0
H2,57,12,0,0,0,0,0,0,0
H2,57,13,0,0,0,1,0,0,0
H2,57,19,0,0,0,1,0,0,0
H2,57,1,0,0,0,0,0,0,0
H2,57,22,0,0,0,1,0,0,0
H2,57,23,0,0,0,0,0,0,0
H2,57,24,-6.07E-07,-12.87252383,-17.73377862,1,0,1,1
H2,57,26,0,0,0,0,0,1,0
H2,57,27,0,0,0,1,0,0,0
H2,57,29,0,0,0,0,0,0,0
H2,57,30,0,0,0,0,0,0,0
H2,57,4,0,0,0,0,0,0,0
H2,57,7,0,0,0,0,1,0,0
H2,57,8,0,0,0,1,0,0,0
H2,58,11,0,0,0,0,1,0,0
H2,58,12,0,0,0,0,1,0,0
H2,58,13,0,0,0,1,0,0,0
H2,58,19,0,0,0,1,0,0,0
H2,58,1,0,0,0,0,0,0,0
H2,58,22,0,0,0,1,0,0,0
H2,58,23,0,0,0,0,0,0,0
H2,58,24,0,0,0,0,1,0,0
H2,58,26,0,0,0,0,0,1,0
H2,58,27,0,0,0,1,0,0,0
H2,58,29,0,0,0,0,0,0,0
H2,58,30,0,0,0,0,0,0,0
H2,58,4,0,0,0,0,0,0,0
H2,58,7,0,0,0,0,0,0,0
H2,58,8,0,0,0,1,0,0,0
H2,59,11,0,0,0,1,0,0,0
H2,59,12,0,0,0,1,0,0,0
H2,59,13,0,0,0,1,0,0,0
H2,59,19,0,0,0,1,0,0,0
H2,59,1,0,0,0,0,0,0,0
H2,59,22,0,0,0,1,0,0,0
H2,59,23,0,0,0,0,0,0,0
H2,59,24,0,0,0,0,0,0,0
H2,59,26,0,0,0,0,1,0,0
H2,59,27,0,0,0,1,0,0,0
H2,59,29,0,0,0,0,0,0,0
H2,59,30,0,0,0,0,0,0,0
H2,59,4,0,0,0,0,0,0,0
H2,59,7,0,0,0,0,1,0,0
H2,59,8,0,0,0,1,0,0,0
H2,60,11,0,0,0,1,0,0,0
H2,60,12,0,0,0,1,0,0,0
H2,60,13,0,0,0,1,0,0,0
H2,60,19,-6.14E-07,-5.14E-06,-5.816626531,1,0,1,1
H2,60,1,0,0,0,0,0,0,0
H2,60,22,0,0,0,0,0,0,0
H2,60,23,0,0,0,0,1,0,0
H2,60,24,0,0,0,0,0,0,0
H2,60,26,0,0,0,0,0,0,0
H2,60,27,0,0,0,1,0,0,0
H2,60,29,0,0,0,0,0,0,0
H2,60,30,0,0,0,0,0,0,0
H2,60,4,0,0,0,0,0,0,0
H2,60,7,0,0,0,1,0,0,0
H2,60,8,0,0,0,1,0,0,0
H2,61,11,0,0,0,1,0,0,0
H2,61,12,0,0,0,1,0,0,0
H2,61,13,0,0,0,1,0,0,0
H2,61,19,0,0,0,0,0,1,0
H2,61,1,0,0,0,0,0,0,0
H2,61,22,0,0,0,0,0,0,0
H2,61,23,0,0,0,0,1,0,0
H2,61,24,0,0,0,0,1,0,0
H2,61,26,0,0,0,0,0,0,0
H2,61,27,0,0,0,1,0,0,0
H2,61,29,0,0,0,0,0,0,0
H2,61,30,0,0,0,0,0,0,0
H2,61,4,0,0,0,0,0,0,0
H2,61,7,0,0,0,1,0,0,0
H2,61,8,0,0,0,1,0,0,0
H2,62,11,0,0,0,1,0,0,0
H2,62,12,0,0,0,1,0,0,0
H2,62,13,0,0,0,1,0,0,0
H2,62,19,0,0,0,0,0,1,0
H2,62,1,0,0,0,0,0,0,0
H2,62,22,0,0,0,0,0,0,0
H2,62,23,0,0,0,0,1,0,0
H2,62,24,0,0,0,1,0,0,0
H2,62,26,0,0,0,0,0,0,0
H2,62,27,0,0,0,1,0,0,0
H2,62,29,0,0,0,0,0,0,0
H2,62,30,0,0,0,1,0,0,0
H2,62,4,0,0,0,0,0,0,0
H2,62,7,0,0,0,1,0,0,0
H2,62,8,0,0,0,1,0,0,0
H2,63,11,0,0,0,1,0,0,0
H2,63,12,0,0,0,0,0,0,0
H2,63,13,0,0,0,1,0,0,0
H2,63,19,0,0,0,0,0,0,0
H2,63,1,0,0,0,0,0,0,0
H2,63,22,0,0,0,0,0,0,0
H2,63,23,0,0,0,0,0,0,0
H2,63,24,0,0,0,1,0,0,0
H2,63,26,0,0,0,0,0,0,0
H2,63,27,0,0,0,1,0,0,0
H2,63,29,0,0,0,0,0,0,0
H2,63,30,0,0,0,1,0,0,0
H2,63,4,0,0,0,0,0,0,0
H2,63,7,0,0,0,1,0,0,0
H2,63,8,0,0,0,1,0,0,0
H2,64,11,0,0,0,1,0,0,0
H2,64,12,0,0,0,0,0,0,0
H2,64,13,0,0,0,1,0,0,0
H2,64,19,0,0,0,0,0,0,0
H2,64,1,0,0,0,0,0,0,0
H2,64,22,0,0,0,0,0,0,0
H2,64,23,0,0,0,0,0,0,0
H2,64,24,0,0,0,1,0,0,0
H2,64,26,0,0,0,0,0,0,0
H2,64,27,0,0,0,0,1,0,0
H2,64,29,0,0,0,0,0,0,0
H2,64,30,0,0,0,1,0,0,0
H2,64,4,0,0,0,0,0,0,0
H2,64,7,0,0,0,1,0,0,0
H2,64,8,0,0,0,1,0,0,0
H2,65,11,0,0,0,1,0,0,0
H2,65,12,0,0,0,0,0,0,0
H2,65,13,0,0,0,1,0,0,0
H2,65,19,0,0,0,0,0,0,0
H2,65,1,0,0,0,0,0,0,0
H2,65,22,0,0,0,0,0,0,0
H2,65,23,0,0,0,0,0,0,0
H2,65,24,0,0,0,0,0,0,0
H2,65,26,0,0,0,0,0,0,0
H2,65,27,0,0,0,1,0,0,0
H2,65,29,0,0,0,1,0,0,0
H2,65,30,0,0,0,1,0,0,0
H2,65,4,0,0,0,0,0,0,0
H2,65,7,0,0,0,1,0,0,0
H2,65,8,0,0,0,1,0,0,0
H2,66,11,0,0,0,1,0,0,0
H2,66,12,0,0,0,0,1,0,0
H2,66,13,-6.32E-07,-1.11E-06,-17.15995836,1,0,1,1
H2,66,19,0,0,0,0,0,0,0
H2,66,1,0,0,0,0,0,0,0
H2,66,22,0,0,0,0,0,0,0
H2,66,23,0,0,0,1,0,0,0
H2,66,24,0,0,0,0,0,0,0
H2,66,26,0,0,0,0,0,0,0
H2,66,27,0,0,0,1,0,0,0
H2,66,29,0,0,0,1,0,0,0
H2,66,30,0,0,0,0,0,0,0
H2,66,4,0,0,0,0,0,0,0
H2,66,7,0,0,0,1,0,0,0
H2,66,8,0,0,0,1,0,0,0
H2,67,11,0,0,0,1,0,0,0
H2,67,12,0,0,0,0,0,0,0
H2,67,13,0,0,0,0,1,0,0
H2,67,19,0,0,0,0,0,0,0
H2,67,1,0,0,0,0,0,0,0
H2,67,22,0,0,0,0,0,0,0
H2,67,23,0,0,0,0,0,0,0
H2,67,24,0,0,0,0,0,0,0
H2,67,26,0,0,0,0,1,0,0
H2,67,27,0,0,0,1,0,0,0
H2,67,29,0,0,0,1,0,0,0
H2,67,30,0,0,0,0,0,0,0
H2,67,4,0,0,0,0,0,1,0
H2,67,7,0,0,0,1,0,0,0
H2,67,8,0,0,0,0,1,0,0
H2,68,11,0,0,0,1,0,0,0
H2,68,12,0,0,0,0,0,0,0
H2,68,13,0,0,0,0,1,0,0
H2,68,19,0,0,0,0,0,0,0
H2,68,1,0,0,0,0,0,0,0
H2,68,22,0,0,0,0,0,0,0
H2,68,23,0,0,0,0,0,0,0
H2,68,24,0,0,0,0,0,0,0
H2,68,26,0,0,0,0,0,0,0
H2,68,27,0,0,0,1,0,0,0
H2,68,29,0,0,0,1,0,0,0
H2,68,30,0,0,0,0,0,0,0
H2,68,4,0,0,0,0,1,0,0
H2,68,7,0,0,0,1,0,0,0
H2,68,8,0,0,0,1,0,0,0
H2,69,11,0,0,0,1,0,0,0
H2,69,12,0,0,0,0,1,0,0
H2,69,13,0,0,0,0,0,0,0
H2,69,19,0,0,0,0,0,0,0
H2,69,1,0,0,0,0,0,0,0
H2,69,22,0,0,0,0,0,0,0
H2,69,23,0,0,0,0,0,0,0
H2,69,24,0,0,0,1,0,0,0
H2,69,26,0,0,0,0,1,0,0
H2,69,27,0,0,0,1,0,0,0
H2,69,29,0,0,0,1,0,0,0
H2,69,30,0,0,0,0,0,0,0
H2,69,4,0,0,0,0,1,0,0
H2,69,7,0,0,0,1,0,0,0
H2,69,8,0,0,0,1,0,0,0
H2,70,11,0,0,0,1,0,0,0
H2,70,12,0,0,0,0,0,0,0
H2,70,13,0,0,0,0,1,0,0
H2,70,19,0,0,0,0,0,0,0
H2,70,1,0,0,0,0,0,0,0
H2,70,22,0,0,0,0,0,0,0
H2,70,23,0,0,0,0,0,0,0
H2,70,24,0,0,0,1,0,0,0
H2,70,26,0,0,0,0,0,0,0
H2,70,27,0,0,0,1,0,0,0
H2,70,29,0,0,0,1,0,0,0
H2,70,30,0,0,0,0,0,0,0
H2,70,4,0,0,0,0,1,0,0
H2,70,7,0,0,0,0,1,0,0
H2,70,8,0,0,0,1,0,0,0
H2,71,11,0,0,0,1,0,0,0
H2,71,12,0,0,0,0,0,0,0
H2,71,13,0,0,0,0,1,0,0
H2,71,19,0,0,0,0,0,0,0
H2,71,1,0,0,0,0,0,0,0
H2,71,22,0,0,0,0,0,0,0
H2,71,23,0,0,0,0,0,0,0
H2,71,24,0,0,0,1,0,0,0
H2,71,26,0,0,0,0,1,0,0
H2,71,27,0,0,0,1,0,0,0
H2,71,29,0,0,0,1,0,0,0
H2,71,30,0,0,0,0,0,0,0
H2,71,4,0,0,0,0,1,0,0
H2,71,7,0,0,0,0,1,0,0
H2,71,8,0,0,0,1,0,0,0
H2,72,11,0,0,0,1,0,0,0
H2,72,12,0,0,0,0,0,0,0
H2,72,13,0,0,0,0,1,0,0
H2,72,19,0,0,0,0,0,0,0
H2,72,1,0,0,0,0,0,0,0
H2,72,22,0,0,0,0,0,0,0
H2,72,23,0,0,0,0,0,0,0
H2,72,24,0,0,0,0,0,0,0
H2,72,26,0,0,0,0,0,0,0
H2,72,27,0,0,0,1,0,0,0
H2,72,29,0,0,0,1,0,0,0
H2,72,30,0,0,0,0,0,0,0
H2,72,4,0,0,0,0,1,0,0
H2,72,7,0,0,0,0,1,0,0
H2,72,8,0,0,0,1,0,0,0
H2,73,11,0,0,0,1,0,0,0
H2,73,12,0,0,0,0,0,0,0
H2,73,13,0,0,0,0,1,0,0
H2,73,19,0,0,0,0,0,0,0
H2,73,1,0,0,0,0,0,0,0
H2,73,22,0,0,0,0,0,0,0
H2,73,23,0,0,0,0,0,0,0
H2,73,24,0,0,0,0,0,0,0
H2,73,26,0,0,0,0,1,0,0
H2,73,27,0,0,0,1,0,0,0
H2,73,29,0,0,0,1,0,0,0
H2,73,30,0,0,0,0,0,0,0
H2,73,4,0,0,0,0,0,0,0
H2,73,7,0,0,0,0,1,0,0
H2,73,8,0,0,0,0,1,0,0
H2,74,11,0,0,0,1,0,0,0
H2,74,12,0,0,0,0,1,0,0
H2,74,13,0,0,0,0,1,0,0
H2,74,19,0,0,0,0,0,0,0
H2,74,1,0,0,0,0,0,0,0
H2,74,22,0,0,0,0,0,0,0
H2,74,23,0,0,0,0,0,0,0
H2,74,24,0,0,0,0,0,0,0
H2,74,26,0,0,0,0,0,0,0
H2,74,27,0,0,0,1,0,0,0
H2,74,29,0,0,0,1,0,0,0
H2,74,30,0,0,0,0,0,0,0
H2,74,4,0,0,0,0,0,0,0
H2,74,7,0,0,0,1,0,0,0
H2,74,8,0,0,0,0,0,0,0
H2,75,11,0,0,0,1,0,0,0
H2,75,12,0,0,0,0,0,0,0
H2,75,13,0,0,0,0,0,0,0
H2,75,19,0,0,0,0,0,0,0
H2,75,1,0,0,0,0,1,0,0
H2,75,22,0,0,0,1,0,0,0
H2,75,23,0,0,0,0,0,0,0
H2,75,24,0,0,0,0,0,0,0
H2,75,26,0,0,0,1,0,0,0
H2,75,27,0,0,0,1,0,0,0
H2,75,29,0,0,0,1,0,0,0
H2,75,30,0,0,0,0,0,0,0
H2,75,4,0,0,0,0,0,0,0
H2,75,7,0,0,0,1,0,0,0
H2,75,8,0,0,0,1,0,0,0
H2,76,11,0,0,0,1,0,0,0
H2,76,12,0,0,0,0,0,0,0
H2,76,13,0,0,0,0,1,0,0
H2,76,19,0,0,0,0,0,0,0
H2,76,1,0,0,0,0,1,0,0
H2,76,22,0,0,0,0,0,0,0
H2,76,23,0,0,0,1,0,0,0
H2,76,24,0,0,0,0,0,0,0
H2,76,26,0,0,0,0,0,0,0
H2,76,27,-6.25E-07,-1.48E-06,-11.43996738,1,0,1,1
H2,76,29,0,0,0,1,0,0,0
H2,76,30,0,0,0,0,0,0,0
H2,76,4,0,0,0,0,0,0,0
H2,76,7,0,0,0,1,0,0,0
H2,76,8,0,0,0,1,0,0,0
H2,77,11,0,0,0,1,0,0,0
H2,77,12,0,0,0,0,0,0,0
H2,77,13,0,0,0,0,1,0,0
H2,77,19,0,0,0,0,1,0,0
H2,77,1,0,0,0,0,0,0,0
H2,77,22,0,0,0,0,1,0,0
H2,77,23,0,0,0,1,0,0,0
H2,77,24,0,0,0,0,1,0,0
H2,77,26,0,0,0,0,0,0,0
H2,77,27,0,0,0,0,1,0,0
H2,77,29,0,0,0,1,0,0,0
H2,77,30,0,0,0,0,0,0,0
H2,77,4,0,0,0,0,0,0,0
H2,77,7,0,0,0,1,0,0,0
H2,77,8,0,0,0,1,0,0,0
H2,78,11,0,0,0,1,0,0,0
H2,78,12,0,0,0,0,0,0,0
H2,78,13,0,0,0,1,0,0,0
H2,78,19,0,0,0,0,0,0,0
H2,78,1,0,0,0,0,0,0,0
H2,78,22,0,0,0,1,0,0,0
H2,78,23,0,0,0,1,0,0,0
H2,78,24,0,0,0,0,0,0,0
H2,78,26,0,0,0,0,0,0,0
H2,78,27,0,0,0,0,1,0,0
H2,78,29,0,0,0,1,0,0,0
H2,78,30,0,0,0,1,0,0,0
H2,78,4,0,0,0,0,0,0,0
H2,78,7,0,0,0,1,0,0,0
H2,78,8,0,0,0,1,0,0,0
H2,79,11,0,0,0,0,1,0,0
H2,79,12,0,0,0,0,0,0,0
H2,79,13,0,0,0,1,0,0,0
H2,79,19,0,0,0,0,1,0,0
H2,79,1,0,0,0,0,1,0,0
H2,79,22,0,0,0,1,0,0,0
H2,79,23,0,0,0,1,0,0,0
H2,79,24,0,0,0,0,1,0,0
H2,79,26,0,0,0,1,0,0,0
H2,79,27,0,0,0,0,1,0,0
H2,79,29,-6.11E-07,-4.05E-06,-17.15992342,1,0,1,1
H2,79,30,0,0,0,1,0,0,0
H2,79,4,0,0,0,0,0,0,0
H2,79,7,0,0,0,1,0,0,0
H2,79,8,0,0,0,1,0,0,0
H2,80,11,0,0,0,1,0,0,0
H2,80,12,0,0,0,0,0,0,0
H2,80,13,0,0,0,1,0,0,0
H2,80,19,0,0,0,0,0,0,0
H2,80,1,0,0,0,0,1,0,0
H2,80,22,0,0,0,1,0,0,0
H2,80,23,0,0,0,0,1,0,0
H2,80,24,0,0,0,1,0,0,0
H2,80,26,0,0,0,0,0,0,0
H2,80,27,0,0,0,0,1,0,0
H2,80,29,0,0,0,0,0,1,0
H2,80,30,0,0,0,1,0,0,0
H2,80,4,0,0,0,0,0,0,0
H2,80,7,0,0,0,1,0,0,0
H2,80,8,0,0,0,1,0,0,0
H2,81,11,0,0,0,1,0,0,0
H2,81,12,0,0,0,1,0,0,0
H2,81,13,0,0,0,1,0,0,0
H2,81,19,0,0,0,0,1,0,0
H2,81,1,0,0,0,0,1,0,0
H2,81,22,0,0,0,1,0,0,0
H2,81,23,0,0,0,0,1,0,0
H2,81,24,0,0,0,1,0,0,0
H2,81,26,0,0,0,1,0,0,0
H2,81,27,0,0,0,0,1,0,0
H2,81,29,0,0,0,0,0,0,0
H2,81,30,0,0,0,1,0,0,0
H2,81,4,0,0,0,0,0,0,0
H2,81,7,0,0,0,1,0,0,0
H2,81,8,0,0,0,1,0,0,0
H2,82,11,0,0,0,1,0,0,0
H2,82,12,0,0,0,1,0,0,0
H2,82,13,0,0,0,1,0,0,0
H2,82,19,0,0,0,0,0,0,0
H2,82,1,0,0,0,0,1,0,0
H2,82,22,-6.07E-07,-384.3843177,-0.402746772,1,0,1,1
H2,82,23,0,0,0,1,0,0,0
H2,82,24,0,0,0,1,0,0,0
H2,82,26,0,0,0,1,0,0,0
H2,82,27,0,0,0,1,0,0,0
H2,82,29,0,0,0,0,1,0,0
H2,82,30,0,0,0,1,0,0,0
H2,82,4,0,0,0,1,0,0,0
H2,82,7,0,0,0,1,0,0,0
H2,82,8,0,0,0,1,0,0,0
H2,83,11,0,0,0,1,0,0,0
H2,83,12,0,0,0,1,0,0,0
H2,83,13,0,0,0,1,0,0,0
H2,83,19,0,0,0,0,0,0,0
H2,83,1,0,0,0,0,0,0,0
H2,83,22,0,0,0,0,0,1,0
H2,83,23,0,0,0,1,0,0,0
H2,83,24,0,0,0,1,0,0,0
H2,83,26,0,0,0,1,0,0,0
H2,83,27,0,0,0,1,0,0,0
H2,83,29,0,0,0,0,0,0,0
H2,83,30,0,0,0,0,1,0,0
H2,83,4,0,0,0,1,0,0,0
H2,83,7,0,0,0,1,0,0,0
H2,83,8,0,0,0,1,0,0,0
H2,84,11,0,0,0,1,0,0,0
H2,84,12,0,0,0,1,0,0,0
H2,84,13,0,0,0,1,0,0,0
H2,84,19,0,0,0,0,0,0,0
H2,84,1,0,0,0,0,0,0,0
H2,84,22,0,0,0,0,0,1,0
H2,84,23,0,0,0,1,0,0,0
H2,84,24,0,0,0,0,0,0,0
H2,84,26,0,0,0,0,0,0,0
H2,84,27,0,0,0,0,1,0,0
H2,84,29,0,0,0,1,0,0,0
H2,84,30,0,0,0,1,0,0,0
H2,84,4,0,0,0,1,0,0,0
H2,84,7,-6.15E-07,-2.14E-06,-5.719975045,1,0,1,1
H2,84,8,0,0,0,1,0,0,0
H2,85,11,0,0,0,1,0,0,0
H2,85,12,0,0,0,1,0,0,0
H2,85,13,0,0,0,1,0,0,0
H2,85,19,0,0,0,1,0,0,0
H2,85,1,0,0,0,0,0,0,0
H2,85,22,0,0,0,0,1,0,0
H2,85,23,0,0,0,1,0,0,0
H2,85,24,0,0,0,0,0,0,0
H2,85,26,0,0,0,1,0,0,0
H2,85,27,0,0,0,0,1,0,0
H2,85,29,0,0,0,0,0,0,0
H2,85,30,0,0,0,1,0,0,0
H2,85,4,0,0,0,1,0,0,0
H2,85,7,0,0,0,0,1,0,0
H2,85,8,0,0,0,1,0,0,0
H2,86,11,0,0,0,1,0,0,0
H2,86,12,0,0,0,0,0,0,0
H2,86,13,0,0,0,1,0,0,0
H2,86,19,0,0,0,1,0,0,0
H2,86,1,0,0,0,0,0,0,0
H2,86,22,0,0,0,0,0,0,0
H2,86,23,0,0,0,0,1,0,0
H2,86,24,0,0,0,0,0,0,0
H2,86,26,0,0,0,1,0,0,0
H2,86,27,0,0,0,1,0,0,0
H2,86,29,0,0,0,0,0,0,0
H2,86,30,0,0,0,1,0,0,0
H2,86,4,0,0,0,1,0,0,0
H2,86,7,0,0,0,0,0,0,0
H2,86,8,0,0,0,1,0,0,0
H2,87,11,0,0,0,1,0,0,0
H2,87,12,0,0,0,0,0,0,0
H2,87,13,0,0,0,1,0,0,0
H2,87,19,0,0,0,1,0,0,0
H2,87,1,0,0,0,0,0,0,0
H2,87,22,0,0,0,0,0,0,0
H2,87,23,0,0,0,0,1,0,0
H2,87,24,0,0,0,0,0,0,0
H2,87,26,0,0,0,1,0,0,0
H2,87,27,0,0,0,1,0,0,0
